COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share
Latvia,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Total combustible fuels,374.540074,7,2705.216918,414.631386,0.6473645595047753
Latvia,FEB2021,February 2021,2021,2,February,Coal,0,8,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Oil,0,9,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Natural gas,304.570054,10,1957.537277,274.691346,0.5264266030076548
Latvia,FEB2021,February 2021,2021,2,February,Combustible renewables,69.97002,11,747.679638,139.940039,0.12093795649712058
Latvia,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,0,12,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Net electricity production,578.561289,14,5536.274882,1222.135602,1
Latvia,FEB2021,February 2021,2021,2,February,Total imports,273.023879,15,4667.40821,675.05904,0.4719013943568562
Latvia,FEB2021,February 2021,2021,2,February,Total exports,232.157643,16,2894.965784,627.426045,0.4012671559849211
Latvia,FEB2021,February 2021,2021,2,February,Electricity supplied,619.427525,17,7308.717308,1269.768597,1.070634238371935
Latvia,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Distribution losses,33.690167,19,394.137576,68.394776,0.05823093877959056
Latvia,FEB2021,February 2021,2021,2,February,Final consumption,585.737358,20,6914.579731,1201.373822,1.0124032995923444
Latvia,FEB2021,February 2021,2021,2,February,Electricity trade,-40.866236,21,-1772.442426,-47.632995,-0.07063423837193504
Latvia,FEB2021,February 2021,2021,2,February,Renewables,273.991235,22,3578.737605,947.444255,0.4735733969923453
Latvia,FEB2021,February 2021,2021,2,February,Non-renewables,304.570054,23,1957.537277,274.691346,0.5264266030076548
Latvia,FEB2021,February 2021,2021,2,February,Others,0,24,0,0,0
Latvia,FEB2021,February 2021,2021,2,February,Other renewables aggregated,69.97002,25,747.679638,139.940039,0.12093795649712058
Latvia,FEB2021,February 2021,2021,2,February,Low carbon,273.991235,26,3578.737605,947.444255,0.4735733969923453
Latvia,FEB2021,February 2021,2021,2,February,Fossil fuels,304.570054,27,1957.537277,274.691346,0.5264266030076548
Lithuania,FEB2021,February 2021,2021,2,February,Hydro,88.406728,1,1070.414842,178.088405,0.2331537442414419
Lithuania,FEB2021,February 2021,2021,2,February,Wind,104.18808,2,1354.232038,376.243433,0.274773668326769
Lithuania,FEB2021,February 2021,2021,2,February,Solar,4.109646,3,103.90859,5.319931,0.010838308057355823
Lithuania,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Lithuania,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Lithuania,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Lithuania,FEB2021,February 2021,2021,2,February,Total combustible fuels,171.932129,7,1852.515562,237.236994,0.45343403764193824
Lithuania,FEB2021,February 2021,2021,2,February,Coal,0,8,0,0,0
Lithuania,FEB2021,February 2021,2021,2,February,Oil,5.553736,9,98.223357,23.650539,0.014646785060617654
Lithuania,FEB2021,February 2021,2021,2,February,Natural gas,113.17629,10,1118.569306,88.580328,0.2984781404064095
Lithuania,FEB2021,February 2021,2021,2,February,Combustible renewables,42.669761,11,511.338101,102.255872,0.11253232381858372
Lithuania,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,10.532342,12,124.384794,22.750254,0.027776788356327322
Lithuania,FEB2021,February 2021,2021,2,February,Not specified,10.541234,13,183.708503,31.575695,0.02780023909520994
Lithuania,FEB2021,February 2021,2021,2,February,Net electricity production,379.177818,14,4564.779537,828.464459,1
Lithuania,FEB2021,February 2021,2021,2,February,Total imports,1038.611262,15,12478.981257,2251.467742,2.7391139794997184
Lithuania,FEB2021,February 2021,2021,2,February,Total exports,241.214175,16,3435.220738,773.69577,0.6361505434898621
Lithuania,FEB2021,February 2021,2021,2,February,Electricity supplied,1176.574905,17,13608.540056,2306.236431,3.102963436009856
Lithuania,FEB2021,February 2021,2021,2,February,Used for pumped storage,82.342466,18,971.243492,160.151906,0.21716055658087047
Lithuania,FEB2021,February 2021,2021,2,February,Distribution losses,84.944463,19,926.358198,226.965284,0.2240227644329131
Lithuania,FEB2021,February 2021,2021,2,February,Final consumption,1009.287976,20,11710.938366,1919.119241,2.661780114996073
Lithuania,FEB2021,February 2021,2021,2,February,Electricity trade,-797.397087,21,-9043.760519,-1477.771972,-2.1029634360098566
Lithuania,FEB2021,February 2021,2021,2,February,Renewables,239.374215,22,3039.893571,661.907641,0.6312980444441505
Lithuania,FEB2021,February 2021,2021,2,February,Non-renewables,139.803602,23,1524.88596,166.556816,0.3687019529185645
Lithuania,FEB2021,February 2021,2021,2,February,Others,26.627312,24,406.316654,77.976488,0.07022381251215491
Lithuania,FEB2021,February 2021,2021,2,February,Other renewables aggregated,42.669761,25,511.338101,102.255872,0.11253232381858372
Lithuania,FEB2021,February 2021,2021,2,February,Low carbon,249.915449,26,3223.602074,693.483336,0.6590982835393604
Lithuania,FEB2021,February 2021,2021,2,February,Fossil fuels,139.803602,27,1524.88596,166.556816,0.3687019529185645
Luxembourg,FEB2021,February 2021,2021,2,February,Hydro,87.568391,1,1076.495098,191.224719,0.4643361516144515
Luxembourg,FEB2021,February 2021,2021,2,February,Wind,40.547883,2,334.878562,83.322705,0.21500735291953735
Luxembourg,FEB2021,February 2021,2021,2,February,Solar,5.955721,3,223.13347,6.2329,0.031580534227577305
Luxembourg,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Total combustible fuels,54.516359,7,640.106382,120.237895,0.2890759559358795
Luxembourg,FEB2021,February 2021,2021,2,February,Coal,0,8,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Oil,0,9,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Natural gas,22.32082,10,191.766747,46.5085,0.11835736093037134
Luxembourg,FEB2021,February 2021,2021,2,February,Combustible renewables,27.631158,11,379.319818,61.083401,0.1465157167312902
Luxembourg,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,4.564382,12,69.019817,12.645994,0.024202883576772277
Luxembourg,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
Luxembourg,FEB2021,February 2021,2021,2,February,Net electricity production,188.588355,14,2274.613511,401.018218,1
Luxembourg,FEB2021,February 2021,2021,2,February,Total imports,553.129662,15,6758.465867,1145.518299,2.9330000890033747
Luxembourg,FEB2021,February 2021,2021,2,February,Total exports,85.624159,16,1037.138923,164.002304,0.454026755787758
Luxembourg,FEB2021,February 2021,2021,2,February,Electricity supplied,656.093858,17,7995.940455,1382.534213,3.4789733332156163
Luxembourg,FEB2021,February 2021,2021,2,February,Used for pumped storage,109.215568,18,1362.103598,232.939307,0.5791214839325578
Luxembourg,FEB2021,February 2021,2021,2,February,Distribution losses,12.037672,19,146.597363,25.280006,0.06383040988930626
Luxembourg,FEB2021,February 2021,2021,2,February,Final consumption,534.840618,20,6487.239494,1124.3149,2.836021439393752
Luxembourg,FEB2021,February 2021,2021,2,February,Electricity trade,-467.505503,21,-5721.326944,-981.515995,-2.4789733332156163
Luxembourg,FEB2021,February 2021,2021,2,February,Renewables,161.703153,22,2013.826948,341.863725,0.8574397554928562
Luxembourg,FEB2021,February 2021,2021,2,February,Non-renewables,26.885202,23,260.786564,59.154494,0.1425602445071436
Luxembourg,FEB2021,February 2021,2021,2,February,Others,4.564382,24,69.019817,12.645994,0.024202883576772277
Luxembourg,FEB2021,February 2021,2021,2,February,Other renewables aggregated,27.631158,25,379.319818,61.083401,0.1465157167312902
Luxembourg,FEB2021,February 2021,2021,2,February,Low carbon,161.703153,26,2013.826948,341.863725,0.8574397554928562
Luxembourg,FEB2021,February 2021,2021,2,February,Fossil fuels,26.885202,27,260.786564,59.154494,0.1425602445071436
Malta,FEB2021,February 2021,2021,2,February,Hydro,0,1,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Wind,0,2,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Solar,14.447057,3,237.073837,27.236255,0.10208465843718847
Malta,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Nuclear,0,6,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Total combustible fuels,127.073297,7,1848.047973,387.803417,0.8979153415628115
Malta,FEB2021,February 2021,2021,2,February,Coal,0,8,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Oil,0.329725,9,37.598298,47.685962,0.002329876874106745
Malta,FEB2021,February 2021,2021,2,February,Natural gas,126.743572,10,1810.449673,340.117456,0.8955854646887048
Malta,FEB2021,February 2021,2021,2,February,Combustible renewables,0,11,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,0,12,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Not specified,0,13,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Net electricity production,141.520354,14,2085.12181,415.039672,1
Malta,FEB2021,February 2021,2021,2,February,Total imports,0,15,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Total exports,0,16,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Electricity supplied,141.520354,17,2085.12181,415.039672,1
Malta,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Distribution losses,8.458543,19,74.85947,24.784219,0.05976909158946847
Malta,FEB2021,February 2021,2021,2,February,Final consumption,0,20,0,391.008447,0
Malta,FEB2021,February 2021,2021,2,February,Electricity trade,0,21,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Renewables,14.447057,22,237.073837,27.236255,0.10208465843718847
Malta,FEB2021,February 2021,2021,2,February,Non-renewables,127.073297,23,1848.047971,387.803418,0.8979153415628115
Malta,FEB2021,February 2021,2021,2,February,Others,0.329725,24,37.598298,47.685962,0.002329876874106745
Malta,FEB2021,February 2021,2021,2,February,Other renewables aggregated,0,25,0,0,0
Malta,FEB2021,February 2021,2021,2,February,Low carbon,14.447057,26,237.073837,27.236255,0.10208465843718847
Malta,FEB2021,February 2021,2021,2,February,Fossil fuels,127.073297,27,1848.047971,387.803418,0.8979153415628115
Mexico,FEB2021,February 2021,2021,2,February,Hydro,1941.564482,1,34470.492851,2272.964883,0.0814212627573548
Mexico,FEB2021,February 2021,2021,2,February,Wind,1710.686096,2,20970.708057,3750.830383,0.07173916880385613
Mexico,FEB2021,February 2021,2021,2,February,Solar,1060.553702,3,14162.001065,1379.919444,0.04447527879675508
Mexico,FEB2021,February 2021,2021,2,February,Geothermal,319.585461,4,4276.268064,823.33546,0.01340210538189654
Mexico,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Mexico,FEB2021,February 2021,2021,2,February,Nuclear,610.723807,6,11432.554308,2171.43953,0.025611255264979163
Mexico,FEB2021,February 2021,2021,2,February,Total combustible fuels,17131.63443,7,248792.219416,38665.599468,0.7184305859113754
Mexico,FEB2021,February 2021,2021,2,February,Coal,969.542643,8,10300.264952,2931.98767,0.04065864771529295
Mexico,FEB2021,February 2021,2021,2,February,Oil,3058.268908,9,45228.58149,6765.752787,0.12825127295510372
Mexico,FEB2021,February 2021,2021,2,February,Natural gas,13027.636136,10,192665.040362,28820.802927,0.5463257052600257
Mexico,FEB2021,February 2021,2021,2,February,Combustible renewables,66.340722,11,452.720294,125.273908,0.0027820581842898733
Mexico,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,9.846022,12,145.612316,21.782177,0.00041290183859919624
Mexico,FEB2021,February 2021,2021,2,February,Not specified,1071.166667,13,12854.000004,2142.333334,0.04492034308378277
Mexico,FEB2021,February 2021,2021,2,February,Net electricity production,23845.914645,14,346958.243762,51206.422504,1
Mexico,FEB2021,February 2021,2021,2,February,Total imports,72.728518,15,1186.976713,137.875136,0.003049936187507476
Mexico,FEB2021,February 2021,2021,2,February,Total exports,70.380751,16,1359.544278,201.198413,0.002951480454735143
Mexico,FEB2021,February 2021,2021,2,February,Electricity supplied,23848.262412,17,346785.676197,51143.099227,1.0000984557327723
Mexico,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Mexico,FEB2021,February 2021,2021,2,February,Distribution losses,2657.160221,19,38919.497783,4750.077021,0.11143041735063629
Mexico,FEB2021,February 2021,2021,2,February,Final consumption,21191.102192,20,307866.178416,46393.022205,0.8886680384240718
Mexico,FEB2021,February 2021,2021,2,February,Electricity trade,-2.347767,21,172.567565,63.323277,-9.845573277233376e-05
Mexico,FEB2021,February 2021,2021,2,February,Renewables,5098.730463,22,74332.190331,8352.324078,0.21381987392415241
Mexico,FEB2021,February 2021,2021,2,February,Non-renewables,18747.184183,23,272626.053432,42854.098425,0.7861801261177835
Mexico,FEB2021,February 2021,2021,2,February,Others,4139.281597,24,58228.19381,8929.868298,0.1735845178774857
Mexico,FEB2021,February 2021,2021,2,February,Other renewables aggregated,385.926183,25,4728.988358,948.609368,0.01618416356618641
Mexico,FEB2021,February 2021,2021,2,February,Low carbon,6780.620937,26,98618.744643,12666.096942,0.28435147227291435
Mexico,FEB2021,February 2021,2021,2,February,Fossil fuels,18136.460376,27,261193.499124,40682.658895,0.7605688708528042
Netherlands,FEB2021,February 2021,2021,2,February,Hydro,4.265053,1,83.892807,12.8955,0.00039730738275057923
Netherlands,FEB2021,February 2021,2021,2,February,Wind,1868.688036,2,18004.379165,3403.295763,0.17407604378198352
Netherlands,FEB2021,February 2021,2021,2,February,Solar,512.93753,3,12655.375897,329.308902,0.04778225910881922
Netherlands,FEB2021,February 2021,2021,2,February,Geothermal,0,4,0,0,0
Netherlands,FEB2021,February 2021,2021,2,February,Other renewables,0,5,0,0,0
Netherlands,FEB2021,February 2021,2021,2,February,Nuclear,321.104619,6,3618.207992,690.554,0.029912227530117894
Netherlands,FEB2021,February 2021,2021,2,February,Total combustible fuels,7989.430836,7,85616.456886,16618.608666,0.7442486307011735
Netherlands,FEB2021,February 2021,2021,2,February,Coal,1057.258331,8,16868.101607,1783.894023,0.09848800012118386
Netherlands,FEB2021,February 2021,2021,2,February,Oil,115.304427,9,1485.987337,283.057934,0.010741085775704363
Netherlands,FEB2021,February 2021,2021,2,February,Natural gas,5805.130772,10,54786.394844,13010.438244,0.5407720170296054
Netherlands,FEB2021,February 2021,2021,2,February,Combustible renewables,898.611309,11,10715.528188,1217.637266,0.0837093717918305
Netherlands,FEB2021,February 2021,2021,2,February,Other combustible non-renewables,113.125997,12,1760.444909,323.581199,0.010538155982849422
Netherlands,FEB2021,February 2021,2021,2,February,Not specified,38.468833,13,461.625996,99.367,0.003583531402001127
Netherlands,FEB2021,February 2021,2021,2,February,Net electricity production,10734.894908,14,120439.938742,21154.029831,1
Netherlands,FEB2021,February 2021,2021,2,February,Total imports,1378.034,15,20885.399,3415.775338,0.12836958459398085
Netherlands,FEB2021,February 2021,2021,2,February,Total exports,1976.688,16,20632.446,3510.043604,0.18413668852285703
Netherlands,FEB2021,February 2021,2021,2,February,Electricity supplied,10136.240908,17,120692.891742,21059.761565,0.9442328960711237
Netherlands,FEB2021,February 2021,2021,2,February,Used for pumped storage,0,18,0,0,0
Netherlands,FEB2021,February 2021,2021,2,February,Distribution losses,369.596934,19,4414.423298,865.981372,0.0344294878680707
Netherlands,FEB2021,February 2021,2021,2,February,Final consumption,9766.643973,20,116278.468441,20193.780192,0.9098034081098989
